position,solo_tackle,assist_tackle,sack,safety,interception,def_touchdown,fumble_forced,games_played_season,dpoy,allpro
1,35,6,0,0,0,0,0,15,0,0
7,7,5,0,0,0,0,0,1,0,0
12,57,30,2,0,4,0,7,3,0,0
4,3,2,0,0,0,0,0,3,0,0
8,73,48,3,0,0,3,12,0,0,1
12,45,15,3,0,3,0,0,2,0,0
8,24,9,0,0,0,0,2,5,0,0
1,19,3,0,0,0,0,0,7,0,0
5,22,3,3,0,0,0,2,4,0,0
1,3,3,0,0,0,0,0,4,0,0
1,54,13,0,0,8,0,2,5,0,0
1,47,12,0,0,3,0,0,3,0,0
4,22,12,17,0,0,0,4,9,0,0
1,3,0,0,0,1,1,0,9,0,0
13,5,0,0,0,2,0,0,0,0,0
1,38,17,0,0,4,0,0,0,0,1
11,5,2,0,0,1,0,0,3,0,0
8,62,20,24,0,2,0,2,7,0,0
1,55,12,0,0,4,0,5,2,0,0
8,5,1,0,0,0,1,2,1,0,0
12,14,3,0,0,2,0,0,2,0,0
11,19,24,0,0,0,0,0,8,0,0
1,1,3,0,0,0,0,0,8,0,0
3,4,3,4,0,0,0,0,4,0,0
4,45,22,19,0,0,0,0,11,0,0
11,6,3,0,0,0,0,0,1,0,0
13,31,14,4,0,2,0,0,5,0,0
8,116,28,14,0,3,0,4,10,0,0
1,54,10,0,0,4,2,4,0,0,0
10,41,29,4,0,0,0,2,7,0,0
4,10,19,0,0,0,0,0,0,0,0
8,58,30,2,0,0,0,4,1,0,0
8,2,0,0,0,0,0,0,8,0,0
3,6,6,0,0,1,0,0,2,0,0
1,2,1,0,0,0,0,0,3,0,0
3,29,12,26,0,1,0,0,0,0,0
11,8,2,0,0,0,0,0,7,0,0
4,23,17,6,0,0,0,2,3,0,0
12,12,8,0,0,0,0,0,8,0,0
11,10,5,4,0,0,0,0,10,0,0
12,87,12,19,0,7,0,5,0,0,0
8,28,22,4,0,0,0,2,0,0,0
3,10,4,0,0,0,0,0,0,0,0
3,5,0,0,0,4,0,0,8,0,0
8,4,0,4,0,0,0,0,3,0,0
5,45,15,2,0,1,0,2,8,0,0
7,3,0,0,0,0,0,0,1,0,0
8,9,10,0,0,0,0,2,7,0,0
1,4,2,0,0,1,0,0,12,0,0
8,3,0,0,0,0,0,0,4,0,0
8,4,3,0,0,0,0,0,1,0,0
4,23,26,3,0,0,0,2,4,0,0
1,39,11,0,0,2,0,6,10,0,0
8,35,21,0,0,3,0,2,4,0,0
9,51,39,0,0,2,0,0,12,0,0
5,6,4,3,0,0,0,0,13,0,0
12,62,23,0,0,2,0,7,14,0,0
12,54,19,0,0,0,0,0,11,0,1
8,66,21,4,0,4,0,0,0,0,0
12,48,19,0,0,4,0,3,15,0,0
13,0,3,0,0,0,0,0,4,0,0
13,28,11,0,0,2,0,0,0,0,0
8,2,1,0,0,0,0,0,4,0,0
4,38,42,5,0,0,0,4,4,0,1
1,65,19,4,0,4,2,4,0,0,0
8,13,4,14,0,0,0,4,14,0,0
1,8,2,0,0,0,0,0,7,0,0
1,8,3,0,0,0,0,0,8,0,0
12,16,9,0,0,0,0,1,10,0,0
3,31,16,11,0,2,2,6,6,0,0
3,28,19,25,0,0,2,10,6,0,0
11,2,0,0,0,0,0,2,4,0,0
13,15,0,0,0,2,0,2,0,0,0
4,9,5,0,0,0,0,0,14,0,0
1,46,11,4,0,3,0,2,0,0,0
3,41,18,21,0,0,0,3,0,0,0
13,3,0,0,0,0,0,0,11,0,0
3,5,5,0,0,0,0,0,16,0,0
8,49,12,10,0,2,0,2,7,0,0
12,39,13,0,0,3,0,0,0,0,0
9,14,3,4,0,0,0,0,11,0,0
8,88,46,4,0,8,2,4,0,0,1
3,83,24,42,0,3,0,14,12,0,0
11,53,30,0,0,0,0,2,14,0,0
3,34,24,7,0,0,0,6,4,0,0
8,65,52,3,0,0,0,4,0,0,1
3,30,13,8,0,2,0,0,1,0,0
1,52,14,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,6,0,0
4,19,14,7,0,0,0,4,8,0,0
1,19,12,0,0,2,0,0,8,0,0
8,31,32,4,0,0,0,0,12,0,0
3,56,24,23,0,0,2,8,0,0,0
1,5,1,0,0,0,0,0,9,0,0
4,41,29,18,0,2,0,6,0,0,0
1,53,8,0,0,8,4,6,0,0,1
7,4,2,0,0,0,0,0,15,0,0
11,0,1,0,0,0,0,0,0,0,0
1,14,1,0,0,4,0,0,0,0,0
5,34,21,0,0,2,0,0,16,0,0
3,7,8,0,0,0,0,0,2,0,0
3,2,1,0,0,0,0,0,1,0,0
4,8,15,3,0,0,0,0,1,0,0
1,38,13,0,0,0,0,3,16,0,0
1,32,5,0,0,2,0,0,2,0,0
11,4,5,0,0,0,0,0,4,0,0
13,60,16,4,0,2,0,1,16,0,0
8,28,17,17,0,0,0,7,0,0,0
8,74,25,12,0,0,0,2,11,0,0
12,8,2,0,0,0,0,0,11,0,0
3,23,6,15,0,1,0,0,15,0,0
1,22,5,4,0,2,0,2,0,0,0
3,34,24,10,0,0,0,4,0,0,0
8,5,1,0,0,0,0,0,11,0,0
12,25,19,6,0,0,0,2,10,0,0
8,19,15,3,0,0,0,2,2,0,0
12,18,14,3,0,4,0,0,7,0,0
1,44,16,0,0,4,2,0,3,0,0
1,29,4,0,0,4,2,0,0,0,1
1,41,2,0,0,7,0,0,7,0,0
4,2,1,0,0,0,0,0,7,0,0
11,29,35,0,0,2,0,0,10,0,0
3,0,0,0,0,0,0,0,10,0,0
3,6,4,0,0,0,0,0,10,0,0
1,62,8,0,0,0,0,0,0,0,0
8,94,74,15,0,6,2,7,10,0,0
5,1,1,0,0,0,0,0,13,0,0
8,60,25,3,0,4,0,0,8,0,0
4,50,19,27,3,1,1,5,0,0,0
12,0,0,0,0,0,0,0,10,0,0
12,20,7,0,0,0,0,0,14,0,0
8,77,39,0,0,5,2,2,0,0,0
9,1,1,0,0,0,0,0,1,0,0
3,65,20,49,0,2,3,15,0,0,0
3,53,18,23,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,11,0,0
7,31,9,4,0,0,0,0,2,0,0
3,29,7,14,0,0,2,8,1,0,0
12,52,24,7,0,4,2,2,0,0,1
8,66,36,8,0,1,0,0,6,0,0
8,83,32,7,0,2,1,5,0,0,0
3,23,13,16,0,0,0,0,5,0,0
8,28,7,3,0,1,0,0,11,0,0
4,38,20,14,0,0,0,2,11,0,0
1,11,2,0,0,0,0,0,8,0,0
4,38,16,21,0,0,0,2,14,0,0
3,65,26,47,0,0,0,3,0,0,0
8,10,8,0,0,0,0,0,11,0,0
4,76,27,37,0,0,0,13,6,0,1
4,19,15,12,0,0,0,1,0,0,0
4,0,2,0,0,0,0,0,0,0,0
1,3,1,0,0,0,0,0,1,0,0
8,45,30,15,0,0,0,0,0,0,0
8,92,40,4,0,1,1,5,4,0,0
1,30,7,0,0,0,0,0,11,0,0
1,58,11,0,0,6,1,2,6,0,0
4,7,6,3,0,0,0,0,2,0,0
4,30,14,4,0,0,0,2,0,0,0
1,69,15,0,0,14,2,0,13,0,0
3,79,33,35,0,0,0,2,10,0,1
1,3,0,0,0,0,0,0,0,0,0
7,8,4,0,0,0,0,0,8,0,0
12,5,0,0,0,0,0,0,3,0,0
7,10,2,0,0,0,0,0,9,0,0
8,71,37,0,0,4,0,2,13,0,0
8,2,1,0,0,0,0,0,4,0,0
3,7,9,3,0,0,0,0,7,0,0
1,1,0,0,0,0,0,0,12,0,0
11,0,0,0,0,0,0,0,3,0,0
8,45,53,4,0,2,0,1,0,0,0
1,1,0,0,0,0,0,0,6,0,0
1,0,2,0,0,0,0,0,6,0,0
1,5,3,0,0,0,0,0,3,0,0
4,13,5,4,0,0,0,0,9,0,0
3,2,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,13,0,0
1,2,2,0,0,0,0,0,13,0,0
4,0,1,0,0,0,0,0,14,0,0
4,1,2,0,0,0,0,0,14,0,0
1,21,1,4,0,2,0,0,0,0,0
4,14,11,7,0,0,0,4,1,0,0
8,13,1,0,0,0,0,2,8,0,0
12,1,0,0,0,0,0,0,11,0,0
3,1,0,0,0,0,0,0,1,0,0
3,0,1,0,0,0,0,0,1,0,0
5,5,0,4,0,0,0,0,7,0,0
8,6,4,3,0,0,0,0,2,0,0
12,5,3,0,0,0,0,0,3,0,0
1,36,10,3,0,0,0,0,13,0,0
8,17,4,4,0,0,0,0,12,0,0
3,85,15,56,0,2,0,14,5,0,1
12,81,37,12,0,0,0,3,2,0,0
1,46,13,0,0,4,0,2,5,0,0
4,15,17,0,0,0,0,2,1,0,0
8,0,1,0,0,0,0,0,1,0,0
3,6,1,4,0,0,0,0,4,0,0
3,19,10,11,0,0,0,5,4,0,0
4,20,33,3,0,0,0,2,8,0,0
4,18,12,0,0,0,0,0,0,0,0
13,25,5,4,0,0,0,0,4,0,0
3,52,11,30,0,0,0,4,6,0,0
4,4,4,0,0,0,0,0,11,0,0
13,4,5,0,0,0,0,0,3,0,0
10,38,34,11,0,0,0,0,4,0,0
12,54,5,4,0,6,0,1,0,0,0
4,1,0,0,0,0,0,0,9,0,0
11,0,1,0,0,0,0,0,11,0,0
8,45,24,3,0,0,0,0,13,0,0
11,4,1,4,0,0,0,0,12,0,0
12,33,12,3,0,4,0,0,7,0,0
8,1,0,0,0,0,0,0,15,0,0
3,1,4,3,0,0,0,0,2,0,0
1,2,0,0,0,0,0,0,6,0,0
11,1,1,0,0,0,0,0,0,0,0
4,8,6,2,0,0,0,3,3,0,0
4,5,2,0,0,0,0,0,4,0,0
12,60,30,0,0,4,0,0,2,0,0
12,9,7,0,0,2,0,0,3,0,0
12,19,3,0,0,4,0,0,8,0,0
7,2,1,0,0,0,0,0,9,0,0
1,14,0,0,0,4,0,0,0,0,0
11,5,1,0,0,0,0,0,1,0,0
7,10,4,0,0,0,0,0,9,0,0
3,8,3,4,0,0,0,2,17,0,0
4,0,2,0,0,0,0,0,3,0,0
1,8,7,0,0,0,0,0,1,0,0
12,3,1,0,0,0,0,0,5,0,0
8,49,41,3,0,2,0,2,10,0,0
1,22,3,3,0,4,0,6,9,0,0
13,46,18,4,0,3,1,2,2,0,0
12,60,23,8,0,4,2,6,0,0,0
12,53,15,4,0,0,0,0,7,0,0
12,11,2,0,0,0,0,0,9,0,0
3,22,3,7,3,0,0,5,2,0,0
8,76,32,3,3,0,0,3,0,0,0
12,16,7,0,0,6,0,0,0,0,0
11,52,25,0,0,0,0,2,1,0,0
8,13,7,0,0,0,0,0,3,0,0
8,37,16,0,0,0,0,0,3,0,0
4,58,26,12,0,1,0,3,17,0,0
9,20,11,0,0,0,0,1,9,0,0
8,28,17,0,0,2,0,0,9,0,0
4,12,4,4,0,0,0,0,1,0,0
1,21,2,0,0,2,0,0,2,0,0
12,66,18,1,0,8,0,1,0,0,0
12,2,1,0,0,0,0,0,13,0,0
1,55,6,0,0,8,2,2,5,0,0
1,2,0,0,0,0,0,0,5,0,0
8,67,44,22,0,2,0,15,0,0,0
3,0,3,0,0,0,0,0,11,0,0
12,30,15,0,0,2,0,0,10,0,0
8,24,15,3,0,1,0,0,0,0,0
1,1,0,0,0,0,0,0,8,0,0
3,44,22,22,0,0,0,0,0,0,0
4,79,19,41,0,3,0,13,0,0,1
4,1,1,0,0,0,0,0,9,0,0
1,17,4,0,0,0,0,0,4,0,0
4,17,11,6,0,1,0,4,0,0,0
3,19,10,4,0,0,0,3,4,0,0
12,92,18,4,0,10,2,2,16,0,1
8,43,16,4,0,2,0,2,0,0,0
1,19,6,0,0,0,0,0,7,0,0
12,24,6,0,0,4,0,0,0,0,0
1,34,14,0,0,0,0,0,5,0,0
13,19,4,4,0,0,0,0,3,0,0
11,18,19,10,0,2,0,3,0,0,0
4,4,5,0,0,0,0,0,8,0,0
3,33,8,7,0,0,0,2,1,0,0
4,49,17,4,0,0,0,0,2,0,0
4,46,20,8,0,0,0,2,2,0,0
4,14,9,0,0,0,0,0,13,0,0
8,29,13,7,0,2,0,0,5,0,0
3,10,4,0,0,1,0,0,4,0,0
1,1,0,0,0,0,0,0,17,0,0
1,2,0,0,0,0,0,0,0,0,0
8,34,15,6,0,0,0,0,1,0,0
1,42,11,0,0,4,2,0,14,0,0
7,4,4,0,0,0,0,0,12,0,0
12,46,24,6,0,0,0,4,9,0,0
12,79,31,0,0,2,0,3,8,0,0
1,21,6,0,0,0,0,0,5,0,0
1,16,1,0,0,0,0,0,1,0,0
12,30,22,0,3,2,0,0,7,0,0
12,52,16,4,0,0,0,2,7,0,0
3,46,15,22,0,0,0,6,2,0,0
13,37,17,0,0,0,0,2,2,0,0
8,16,5,0,0,2,0,0,2,0,0
1,36,9,4,0,2,0,0,2,0,0
11,9,5,0,0,0,0,0,2,0,0
12,7,0,0,0,0,0,2,3,0,0
12,5,6,0,0,0,0,0,3,0,0
1,67,8,3,0,2,0,3,3,0,0
4,29,26,23,0,0,0,6,12,0,0
4,19,27,13,0,0,0,0,0,0,0
1,53,7,0,0,3,0,0,0,0,0
3,28,6,12,0,1,1,0,0,0,0
4,28,7,10,0,0,0,1,0,0,0
11,1,0,0,0,0,0,0,6,0,0
12,17,2,4,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,5,0,0
5,7,3,0,0,0,0,0,13,0,0
4,22,18,4,0,0,0,0,6,0,0
1,10,3,0,0,2,0,0,5,0,0
7,18,3,4,0,0,0,0,18,0,0
8,26,3,12,0,2,0,4,8,0,0
4,23,9,3,0,0,0,2,0,0,0
8,22,3,4,0,1,0,2,0,0,0
5,12,8,3,0,0,0,0,1,0,0
5,3,1,0,0,0,0,0,1,0,0
8,2,1,0,0,0,0,0,3,0,0
11,1,1,0,0,0,0,2,7,0,0
3,24,34,0,0,0,0,0,2,0,0
1,10,3,0,0,0,0,2,2,0,0
11,22,10,21,0,0,0,4,6,0,0
3,19,2,4,0,0,0,4,0,0,0
4,11,4,4,0,0,0,0,1,0,0
4,1,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,4,0,0
1,1,0,0,0,0,0,0,4,0,0
1,26,3,0,0,0,0,2,8,0,0
4,21,5,8,0,1,0,2,1,0,0
8,53,15,27,0,0,0,0,1,0,0
10,9,16,0,0,0,0,0,14,0,0
11,13,10,4,0,0,0,0,8,0,0
11,4,2,3,0,0,0,4,15,0,0
4,0,1,0,0,0,0,0,8,0,0
1,5,1,0,0,0,0,0,13,0,0
1,38,10,0,0,5,0,2,0,0,0
8,0,1,0,0,0,0,0,8,0,0
1,7,1,0,0,0,0,2,3,0,0
11,8,5,0,0,0,0,0,7,0,0
7,0,1,0,0,0,0,0,13,0,0
3,108,26,60,3,0,0,8,7,0,0
1,49,9,0,0,4,0,0,2,0,0
4,1,2,0,0,0,0,0,5,0,0
4,18,8,0,0,0,0,0,12,0,0
8,8,4,6,0,0,3,4,0,0,0
1,62,27,0,0,4,0,6,0,0,0
4,25,23,0,0,0,0,0,3,0,0
12,4,1,0,0,1,0,0,10,0,0
1,22,4,0,0,0,0,0,3,0,0
3,35,7,8,0,0,0,0,3,0,0
3,0,1,0,0,0,0,0,9,0,0
1,3,2,0,0,0,0,0,5,0,0
12,27,14,0,0,8,2,0,0,0,0
4,16,13,0,0,0,0,0,2,0,0
1,1,0,0,0,0,0,0,6,0,0
1,13,3,3,0,2,0,4,6,0,0
6,3,0,0,0,0,0,0,2,0,0
3,45,18,21,0,0,0,10,0,0,0
4,3,1,0,0,0,0,0,5,0,0
4,19,14,1,0,1,0,1,14,0,0
1,6,0,0,0,0,0,0,1,0,0
4,1,1,0,0,0,0,0,0,0,0
4,2,5,0,0,0,0,0,0,0,0
8,60,27,0,0,1,0,0,4,0,0
7,9,8,0,0,0,0,0,12,0,0
1,25,8,6,0,12,0,4,6,0,0
11,1,0,0,0,0,0,0,3,0,0
4,29,24,18,0,1,0,0,15,0,0
8,58,66,0,0,4,2,2,13,0,0
4,5,2,0,0,0,0,0,9,0,0
12,2,0,0,0,0,0,0,3,0,0
8,16,7,0,0,0,0,0,0,0,0
1,37,4,0,0,1,0,0,11,0,0
4,9,5,4,0,0,0,0,2,0,0
4,12,16,0,0,0,0,0,4,0,0
12,59,13,3,0,6,0,0,13,0,0
1,59,12,0,0,6,0,0,7,0,0
4,4,6,3,0,0,0,0,4,0,0
3,3,1,3,0,0,0,4,4,0,0
1,57,13,0,0,4,0,0,0,0,0
8,24,38,1,0,4,0,1,5,0,0
3,1,2,0,0,0,0,0,14,0,0
11,1,2,0,0,0,0,0,2,0,0
1,32,8,2,0,0,0,7,6,0,0
4,35,2,15,5,0,0,2,6,0,0
8,30,2,19,0,0,0,0,9,0,0
8,62,22,12,0,2,0,9,0,0,1
3,64,23,26,0,0,0,2,4,0,0
1,72,15,15,0,0,3,4,1,0,0
12,16,6,0,0,0,0,0,0,0,0
1,50,15,5,0,0,0,6,2,0,0
8,73,42,15,0,2,0,1,2,0,0
8,9,4,3,0,0,0,0,1,0,0
4,16,1,4,0,0,0,0,0,0,0
12,9,1,0,0,0,0,2,1,0,0
1,44,11,0,0,3,0,2,12,0,0
4,11,4,4,0,0,0,0,4,0,0
1,9,4,0,0,0,0,0,3,0,0
4,23,10,4,0,0,0,0,13,0,0
3,2,3,0,0,0,0,0,5,0,0
8,95,44,16,0,0,0,2,3,0,0
3,35,4,16,0,1,0,0,0,0,0
12,49,11,4,0,2,2,0,4,0,0
3,21,22,14,0,0,0,4,0,0,0
3,3,3,3,0,0,0,0,0,0,0
12,14,6,0,0,0,0,0,17,0,0
8,4,9,0,0,0,0,0,9,0,0
8,115,32,11,0,2,2,8,14,0,0
6,16,6,0,0,2,0,0,5,0,0
9,5,2,0,0,0,0,0,8,0,0
3,8,8,0,0,0,0,0,14,0,0
1,28,8,0,0,0,0,0,10,0,0
12,85,24,10,0,4,0,2,0,0,0
1,41,12,0,0,6,2,0,8,0,0
3,26,21,15,0,1,0,10,0,0,0
12,7,1,0,0,0,0,0,14,0,0
13,52,23,0,0,4,0,2,3,0,0
4,18,6,0,0,0,0,0,9,0,0
8,43,33,8,0,0,0,2,1,0,0
8,11,2,4,0,0,0,0,0,0,0
3,9,2,3,0,0,0,0,10,0,0
8,46,21,15,0,0,0,2,4,0,0
3,44,17,19,0,1,0,2,6,0,0
8,61,48,17,0,2,0,5,0,0,0
8,104,22,10,0,2,2,8,0,0,0
8,7,5,7,0,1,0,0,11,0,0
1,33,10,0,0,2,0,3,0,0,0
1,15,4,0,0,2,0,1,5,0,0
12,1,0,0,0,0,0,0,4,0,0
4,91,34,46,0,1,0,0,1,0,1
12,60,19,8,0,0,0,0,10,0,0
12,36,7,8,0,0,0,0,2,0,0
4,14,25,0,0,0,0,0,4,0,0
12,10,9,0,0,2,0,0,1,0,0
3,57,27,29,1,0,0,3,4,0,0
3,55,25,27,0,2,0,0,0,0,0
1,1,2,0,0,0,0,0,4,0,0
8,14,12,12,0,0,0,2,5,0,0
8,13,3,0,0,0,0,0,3,0,0
1,4,0,0,0,0,0,0,5,0,0
3,0,1,0,0,0,0,0,6,0,0
1,43,9,0,0,7,0,0,4,0,0
9,39,27,0,0,4,0,4,1,0,0
1,19,3,0,0,0,0,0,0,0,0
1,51,6,0,0,2,0,0,0,0,0
8,30,23,3,0,0,0,1,0,0,0
4,29,8,19,0,0,0,0,2,0,0
1,12,0,0,0,0,0,0,5,0,0
8,41,26,4,0,0,0,0,0,0,0
8,80,29,16,0,0,0,0,0,0,0
12,22,8,0,0,2,0,0,6,0,0
3,37,14,12,0,2,0,3,9,0,0
4,21,6,8,0,1,0,0,9,0,0
12,13,5,0,0,0,0,2,9,0,0
3,2,1,0,0,0,0,0,12,0,0
8,20,7,18,0,1,0,1,7,0,0
3,38,15,26,0,0,0,2,0,0,0
12,22,6,0,0,0,0,0,4,0,0
4,4,3,0,0,0,0,0,7,0,0
3,37,12,23,0,0,0,0,18,0,0
8,32,17,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,15,0,0
4,19,12,6,0,1,0,2,5,0,0
12,57,14,4,0,0,0,0,1,0,0
12,18,4,0,0,0,0,0,2,0,0
4,21,17,4,0,1,0,0,4,0,0
1,9,1,0,0,0,0,0,1,0,0
12,29,7,0,0,0,0,2,4,0,0
3,9,3,11,0,0,0,0,7,0,0
4,11,5,8,0,0,0,0,0,0,0
8,3,3,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,1,0,0
9,6,3,2,0,4,0,0,1,0,0
4,2,3,0,0,0,0,0,1,0,0
12,25,8,0,0,2,0,0,5,0,0
7,2,0,0,0,0,0,0,1,0,0
4,3,0,0,0,0,0,0,18,0,0
8,1,0,0,0,0,0,0,8,0,0
8,8,4,0,0,0,0,0,2,0,0
8,11,8,0,0,0,0,0,12,0,0
1,6,4,0,0,0,0,0,3,0,0
8,25,13,2,0,3,0,2,10,0,0
1,2,1,0,0,0,0,0,13,0,0
1,18,4,0,0,0,0,0,0,0,0
12,12,3,0,0,0,0,0,1,0,0
8,7,6,0,0,0,0,0,8,0,0
3,12,3,11,0,0,0,0,0,0,0
12,3,2,0,0,0,0,0,5,0,0
8,3,3,0,0,0,0,0,9,0,0
1,2,0,0,0,0,0,0,7,0,0
4,1,1,0,0,0,0,0,7,0,0
11,3,0,0,0,0,0,0,9,0,0
8,29,9,0,0,2,0,0,7,0,0
1,26,1,3,0,0,0,0,3,0,0
8,18,6,0,0,0,0,0,9,0,0
0,0,1,0,0,0,0,0,5,0,0
12,4,0,0,0,0,0,0,9,0,0
4,36,47,15,0,1,0,1,11,0,0
3,40,12,30,0,0,0,8,0,0,0
1,30,3,4,0,4,2,0,0,0,0
4,4,7,0,0,0,0,0,2,0,0
8,6,2,4,0,0,0,0,6,0,0
8,11,9,0,0,0,0,0,12,0,0
4,15,12,7,0,0,0,0,13,0,0
1,20,3,0,0,0,0,0,4,0,0
8,1,1,0,0,0,0,0,1,0,0
6,34,24,1,0,1,0,3,11,0,0
1,15,0,0,0,0,0,2,2,0,0
4,4,0,0,0,0,0,0,12,0,0
12,20,3,0,0,2,0,2,7,0,0
4,8,8,3,0,0,0,0,2,0,0
1,11,1,0,0,2,0,0,0,0,0
4,25,24,3,0,2,0,1,2,0,0
3,3,2,0,0,0,0,0,2,0,0
1,8,0,0,0,0,0,0,4,0,0
8,3,0,2,0,0,0,3,7,0,0
3,42,19,14,0,0,0,12,5,0,0
12,55,18,8,0,2,0,2,5,0,0
3,11,6,0,0,0,0,0,3,0,0
3,16,10,7,0,0,0,0,4,0,0
8,0,2,0,0,0,0,0,1,0,0
8,76,46,4,0,2,1,5,15,0,0
8,62,17,8,0,0,0,2,6,0,0
1,8,1,0,0,0,0,0,4,0,0
4,13,9,11,0,0,0,5,1,0,0
6,9,5,0,0,0,0,0,7,0,0
8,63,49,14,0,4,0,8,4,0,0
8,17,8,4,0,2,0,0,6,0,0
8,2,0,0,0,2,0,0,5,0,0
4,6,2,0,0,0,0,0,5,0,0
3,27,23,20,0,1,0,10,0,0,0
8,46,8,3,0,4,2,4,4,0,0
4,21,4,4,0,0,0,0,0,0,0
4,5,1,0,0,0,0,0,5,0,0
4,23,17,0,0,0,0,0,5,0,0
3,28,11,14,0,1,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0
4,6,7,3,0,0,0,0,11,0,0
4,19,4,13,5,0,0,0,15,0,0
4,22,6,8,0,0,0,1,2,0,0
1,66,7,0,0,17,4,2,0,0,0
11,3,2,0,0,0,0,0,10,0,0
1,13,2,0,0,0,0,0,9,0,0
8,13,7,0,0,0,0,0,6,0,0
8,7,0,0,3,0,0,0,6,0,0
8,1,1,0,0,0,0,0,16,0,0
1,62,13,0,0,4,0,0,14,0,0
3,9,6,2,0,0,0,2,14,0,0
12,9,1,0,0,0,0,0,6,0,0
8,35,9,11,0,0,0,2,2,0,0
11,7,1,4,0,0,0,0,1,0,0
3,24,2,12,0,0,0,2,0,0,0
1,4,0,0,0,0,0,0,6,0,0
8,5,3,0,0,0,0,0,4,0,0
8,28,5,16,0,0,0,0,0,0,0
1,44,24,0,0,1,0,0,3,0,0
8,28,10,12,0,2,0,6,9,0,0
12,54,7,0,0,6,2,0,0,0,0
4,37,23,12,0,0,0,0,0,0,0
8,72,42,0,0,2,0,2,11,0,0
4,33,19,9,0,0,0,9,10,0,0
4,21,17,4,0,0,0,0,5,0,0
1,31,11,0,0,0,0,0,8,0,0
11,45,27,18,0,2,0,6,0,0,0
3,34,10,27,0,0,0,6,0,0,0
3,17,7,18,0,0,0,4,0,0,0
4,10,14,7,0,0,0,0,2,0,0
1,36,5,0,0,2,0,0,6,0,0
11,30,5,15,0,0,0,10,1,0,0
8,51,12,29,0,1,0,12,15,0,0
12,66,19,0,0,4,0,4,1,0,0
10,12,12,0,0,0,0,0,0,0,0
3,5,3,3,0,0,0,0,0,0,0
11,25,15,2,0,2,0,2,2,0,0
6,9,7,0,0,0,0,0,3,0,0
7,74,50,2,0,1,0,1,10,0,0
8,74,31,46,0,3,0,10,1,0,1
8,47,19,45,0,2,0,18,0,0,1
1,56,13,0,0,2,0,2,1,0,0
3,18,12,18,0,0,0,0,2,0,0
8,86,38,10,0,7,1,4,13,0,0
8,74,27,4,0,3,2,0,6,0,0
4,14,11,0,0,0,0,0,0,0,0
11,20,5,8,0,0,0,0,16,0,0
3,15,6,7,0,0,0,0,2,0,0
4,25,9,8,0,3,0,2,16,0,0
1,32,8,0,0,2,0,0,3,0,0
4,19,27,0,0,0,0,0,4,0,0
1,51,10,0,0,8,2,2,2,0,0
13,44,21,0,0,0,0,2,3,0,0
4,12,13,5,0,0,0,0,0,0,0
11,30,15,0,0,2,0,0,3,0,0
1,14,0,0,0,0,0,0,1,0,0
11,35,15,15,0,0,0,0,15,0,0
1,34,10,0,0,0,0,2,0,0,0
7,58,28,5,0,0,0,2,4,0,0
13,20,6,0,0,0,0,0,10,0,0
3,14,8,3,0,0,0,0,4,0,0
3,9,7,0,0,0,0,2,1,0,0
12,23,21,3,0,2,0,2,8,0,0
9,7,0,0,0,0,0,0,9,0,0
4,19,22,1,0,1,0,0,6,0,0
3,17,2,10,0,0,0,8,7,0,0
4,46,43,22,0,0,0,3,8,0,0
3,27,17,15,0,0,0,5,0,0,0
10,0,2,0,0,0,0,0,10,0,0
12,91,24,0,0,2,0,4,1,0,0
8,59,18,25,0,1,0,2,1,0,0
1,46,10,0,0,2,0,0,4,0,0
11,80,50,11,0,4,0,2,0,0,0
1,23,15,8,0,2,0,2,0,0,0
6,21,15,0,0,0,0,0,6,0,0
12,53,19,0,0,10,0,0,0,0,0
4,34,27,6,0,0,0,2,0,0,0
9,103,44,7,0,2,0,0,9,0,1
12,55,43,4,0,8,0,2,5,0,1
11,65,36,3,0,0,0,0,4,0,0
11,28,14,4,0,0,0,0,8,0,0
3,26,16,17,0,0,1,8,2,0,0
4,25,5,4,0,2,0,0,1,0,0
3,40,12,26,0,0,0,10,3,0,0
4,6,4,0,0,0,0,0,6,0,0
12,54,32,4,0,2,0,1,3,0,0
1,39,24,2,0,2,0,3,0,0,0
13,8,8,0,0,0,0,0,7,0,0
8,51,15,6,0,2,0,0,10,0,0
7,78,39,0,0,0,0,0,1,0,0
3,24,29,9,0,0,0,2,11,0,0
7,12,8,0,0,0,0,0,5,0,0
3,19,4,11,0,0,0,0,10,0,0
3,4,2,0,0,0,0,0,10,0,0
3,38,15,16,0,3,0,5,0,0,0
10,25,5,4,0,0,0,0,5,0,0
1,34,11,0,0,4,2,0,10,0,0
1,43,10,4,0,12,0,2,6,0,1
1,36,12,0,0,6,2,0,1,0,1
1,30,4,0,0,2,2,0,1,0,0
1,49,3,0,0,4,0,2,16,0,0
4,69,23,36,5,2,0,8,3,0,1
3,35,18,14,0,2,0,0,3,0,0
3,10,2,2,0,0,0,2,10,0,0
