player_id,player_name,position,season,team,solo_tackle,assist_tackle,sack,safety,interception,def_touchdown,fumble_forced,games_played_season
00-0026257,Quintin Demps,SS,2012,HOU,24,6,0,0,1,0,0,14
00-0026260,Craig Steltz,FS,2012,CHI,5,1,0,0,0,0,0,5
00-0026261,Red Bryant,DE,2012,SEA,14,11,0,0,0,0,0,0
00-0026264,Justin Tryon,CB,2012,NYG,3,2,0,0,0,0,0,9
00-0026278,Robert James,ILB,2012,ATL,0,1,0,0,0,0,0,4
00-0026280,Brandon Carr,CB,2012,DAL,52,5,0,0,6,2,0,2
00-0026282,Zackary Bowman,CB,2012,CHI,3,0,0,0,0,0,0,17
00-0026283,Orlando Scandrick,CB,2012,DAL,17,6,0,0,0,0,0,2
00-0026292,Letroy Guion,NT,2012,MIN,23,15,8,0,0,0,0,0
00-0026294,Kroy Biermann,OLB,2012,ATL,48,17,16,0,2,0,0,0
00-0026307,Erik Walden,LB,2012,GB,41,25,13,0,5,0,0,0
00-0026309,Trevor Scott,DE,2012,NE,13,7,11,0,0,0,4,0
00-0026315,Geno Hayes,OLB,2012,CHI,13,2,0,0,0,0,0,2
00-0026317,Corey Lynch,SS,2012,LAC,31,16,0,0,4,0,0,4
00-0026330,Ahtyba Rubin,DT,2012,CLE,32,20,8,0,0,0,4,1
00-0026334,Ryan Mundy,SS,2012,PIT,17,9,0,0,0,0,0,14
00-0026340,Joe Mays,ILB,2012,DEN,7,14,3,0,0,0,0,2
00-0026343,Andy Studebaker,OLB,2012,KC,3,1,0,0,0,0,0,1
00-0026346,Haruki Nakamura,FS,2012,CAR,33,17,0,0,4,0,0,7
00-0026354,Larry Grant,ILB,2012,SF,0,1,0,0,0,0,0,11
00-0026369,Cary Williams,CB,2012,BAL,71,14,4,0,8,2,0,0
00-0026382,Rob Jackson,OLB,2012,WAS,36,22,18,0,8,2,8,0
00-0026407,Jameel McClain,MLB,2012,BAL,48,35,0,0,0,0,0,8
00-0026486,Kenny Onatolu,MLB,2012,CAR,3,0,0,3,0,0,0,2
00-0026502,Ricky Jean-Francois,DT,2012,SF,19,11,8,0,0,0,0,0
00-0026512,Chris Baker,DT,2012,WAS,6,9,0,0,0,0,0,0
00-0026515,Tony Carter,CB,2012,DEN,21,5,0,0,4,2,0,0
00-0026519,Domonique Johnson,CB,2012,WAS,2,1,0,0,0,0,0,6
00-0026533,Desmond Bryant,DE,2012,LV,39,16,15,0,0,0,2,6
00-0026541,Antonio Dixon,DT,2012,IND,1,1,0,0,0,0,0,1
00-0026541,Antonio Dixon,DT,2012,PHI,2,2,0,0,0,0,0,1
00-0026556,Mike Rivera,ILB,2012,NE,1,1,0,0,0,0,0,2
00-0026564,Steve Mclendon,DT,2012,PIT,8,7,8,0,1,0,3,4
00-0026578,Colt Anderson,FS,2012,PHI,21,8,2,0,2,0,2,4
00-0026605,Russell Allen,OLB,2012,JAX,110,31,3,0,2,0,1,10
00-0026618,Michael Bennett,DE,2012,TB,70,12,35,0,0,0,11,11
00-0026635,Ashlee Palmer,OLB,2012,DET,10,2,0,0,0,0,0,2
00-0026662,Jamaal Westerman,OLB,2012,IND,4,0,4,0,0,0,0,3
00-0026674,Jacob Lacey,CB,2012,DET,30,10,0,0,2,0,0,2
00-0026725,Dan Skuta,OLB,2012,CIN,4,6,0,0,0,0,0,0
00-0026727,Reggie Walker,ILB,2012,ARI,7,3,0,0,0,0,0,7
00-0026758,C.J. Spillman,SS,2012,SF,3,0,0,0,0,0,0,3
00-0026759,Phillip Hunt,DE,2012,PHI,9,1,4,0,0,0,0,14
00-0026765,Pannel Egboh,DE,2012,TEN,3,0,0,0,0,0,0,8
00-0026791,Ronald Talley,DE,2012,ARI,8,3,4,0,0,0,0,15
00-0026798,Tim Jamison,DE,2012,HOU,5,1,4,0,0,0,0,16
00-0026832,Jonathan Casillas,OLB,2012,NO,19,8,0,0,0,0,0,7
00-0026837,Danny Gorrer,DB,2012,TB,8,1,0,0,2,0,0,5
00-0026857,Dannell Ellerbe,OLB,2012,BAL,68,41,19,0,2,0,0,0
00-0026869,Jovan Belcher,ILB,2012,KC,32,7,0,0,0,0,1,1
00-0026903,Keenan Lewis,CB,2012,PIT,49,21,0,0,0,0,3,8
00-0026905,Henry Melton,DE,2012,CHI,52,15,25,0,1,0,5,6
00-0026906,Kyle Moore,DE,2012,BUF,19,15,11,0,0,0,1,11
00-0026907,D.J. Moore,CB,2012,CHI,29,7,0,0,4,0,0,5
00-0026910,Gregory Toler,CB,2012,ARI,28,1,0,0,4,2,0,6
00-0026911,Jason Phillips,MLB,2012,CAR,8,3,0,0,0,0,0,8
00-0026912,William Middleton,CB,2012,JAX,14,4,0,0,0,0,0,9
00-0026914,Brandon Hughes,CB,2012,PHI,4,1,0,0,0,0,0,1
00-0026930,Jarius Wynn,DE,2012,TEN,14,0,8,0,0,0,0,2
00-0026935,Brice McCain,CB,2012,HOU,16,7,3,0,2,0,0,3
00-0026936,Al Afalava,SS,2012,TEN,6,9,0,0,2,0,0,1
00-0026942,Vance Walker,DE,2012,ATL,30,11,10,0,0,0,3,0
00-0026944,Captain Munnerlyn,CB,2012,CAR,45,14,0,0,4,4,0,3
00-0026945,E.J. Biggers,CB,2012,TB,42,13,3,0,3,1,6,7
00-0026946,Brad Jones,ILB,2012,GB,53,35,8,0,0,0,2,0
00-0026948,Troy Nolan,FS,2012,HOU,3,2,0,0,0,0,0,4
00-0026951,Moise Fokou,MLB,2012,IND,31,11,4,0,1,1,2,0
00-0026952,Jamarca Sanford,SS,2012,MIN,48,15,0,0,0,0,8,0
00-0026964,Clinton McDonald,DT,2012,SEA,17,11,0,0,0,0,1,0
00-0026980,Tyson Jackson,DE,2012,KC,37,15,12,0,0,0,0,12
00-0026981,Aaron Curry,OLB,2012,LV,2,0,0,0,0,0,0,1
00-0026985,B.J. Raji,NT,2012,GB,16,13,0,0,0,0,0,1
00-0026987,Aaron Maybin,OLB,2012,NYJ,1,0,0,0,0,0,0,1
00-0026989,Brian Orakpo,LB,2012,WAS,7,0,3,0,0,0,4,2
00-0026990,Malcolm Jenkins,S,2012,NO,67,30,0,0,3,2,0,6
00-0026991,Brian Cushing,ILB,2012,HOU,23,10,0,0,2,0,2,2
00-0026992,Larry English,DE,2012,LAC,9,8,7,0,0,0,0,2
00-0026994,Robert Ayers,DE,2012,DEN,18,8,10,0,0,0,4,14
00-0027000,Peria Jerry,DT,2012,ATL,15,3,0,0,0,0,0,0
00-0027001,Vontae Davis,CB,2012,IND,54,5,4,0,6,0,0,0
00-0027002,Clay Matthews,LB,2012,GB,73,16,51,0,0,0,3,0
00-0027008,Evander Hood,DT,2012,PIT,27,24,9,0,0,0,0,6
00-0027009,Louis Delmas,FS,2012,DET,33,11,0,0,2,0,0,4
00-0027010,Patrick Chung,S,2012,NE,33,14,0,0,4,0,0,13
00-0027011,James Laurinaitis,MLB,2012,LA,118,34,3,0,4,0,1,9
00-0027013,Alphonso Smith,CB,2012,DET,5,3,0,0,0,0,0,1
00-0027014,Rey Maualuga,MLB,2012,CIN,63,65,3,0,0,0,1,0
00-0027016,Ron Brace,NT,2012,NE,3,2,0,0,0,0,0,14
00-0027017,Darius Butler,FS,2012,IND,23,9,0,0,8,4,2,0
00-0027018,Jairus Byrd,FS,2012,BUF,59,28,0,0,10,0,8,4
00-0027022,Connor Barwin,LB,2012,HOU,55,15,15,5,1,0,4,0
00-0027023,Michael Mitchell,S,2012,LV,26,13,4,0,0,0,1,10
00-0027024,Darcel McBath,FS,2012,SF,2,0,0,0,0,0,0,0
00-0027031,William Moore,SS,2012,ATL,71,18,4,0,8,0,4,0
00-0027032,Fili Moala,DE,2012,IND,3,12,0,0,0,0,0,7
00-0027033,Paul Kruger,DE,2012,BAL,52,24,36,0,3,0,2,0
00-0027035,Sherrod Martin,FS,2012,CAR,17,3,0,0,0,0,0,8
00-0027037,Sean Smith,CB,2012,MIA,54,7,0,0,4,0,6,15
00-0027038,Sen'Derrick Marks,DT,2012,TEN,35,14,7,0,1,0,3,8
00-0027041,Bradley Fletcher,CB,2012,LA,18,6,3,0,2,0,0,2
00-0027044,Michael Johnson,DE,2012,CIN,71,26,49,0,3,0,0,0
00-0027045,Matt Shaughnessy,DE,2012,LV,43,9,15,0,2,0,0,6
00-0027046,Terrance Knighton,NT,2012,JAX,30,13,7,0,1,0,9,12
00-0027047,Derek Cox,CB,2012,JAX,62,7,0,0,8,0,2,6
00-0027050,DeAndre Levy,OLB,2012,DET,61,31,0,0,2,0,0,2
00-0027055,Roy Miller,NT,2012,TB,17,9,0,0,0,0,0,14
00-0027060,Lardarius Webb,FS,2012,BAL,23,4,0,0,2,0,2,11
00-0027062,Christopher Owens,CB,2012,ATL,15,3,0,0,0,0,2,1
00-0027064,Jerraud Powers,CB,2012,IND,37,7,0,0,2,0,0,1
00-0027065,Corvey Irvin,DT,2012,TB,4,3,0,0,0,0,0,4
00-0027066,Ryan Mouton,CB,2012,TEN,29,15,0,0,0,0,0,5
00-0027067,Rashad Johnson,FS,2012,ARI,13,2,0,0,4,2,0,13
00-0027068,Tyrone McKenzie,MLB,2012,MIN,1,0,0,0,0,0,0,4
00-0027074,Kaluka Maiava,MLB,2012,CLE,30,24,10,0,0,0,4,10
00-0027079,Victor Butler,OLB,2012,DAL,26,7,11,0,0,0,4,16
00-0027081,Glover Quin,S,2012,HOU,71,25,4,0,4,0,4,0
00-0027082,Vaughn Martin,DT,2012,LAC,10,12,4,0,0,0,2,17
00-0027083,David Bruton,SS,2012,DEN,4,0,0,0,2,0,0,4
00-0027084,Sammie Lee Hill,NT,2012,DET,9,6,0,0,0,0,0,10
00-0027090,Lawrence Sidbury,LB,2012,ATL,0,1,0,0,0,0,0,11
00-0027108,Jasper Brinkley,MLB,2012,MIN,63,39,1,0,0,0,7,0
00-0027109,James Casey,FB,2012,CHI,1,0,0,0,1,0,0,7
00-0027115,Chris Clemons,FS,2012,MIA,69,31,0,0,4,0,1,1
00-0027124,Don Carey,S,2012,DET,24,9,0,0,4,0,0,2
00-0027136,Jason McCourty,CB,2012,TEN,78,24,0,0,8,0,3,5
00-0027144,Ellis Lankster,CB,2012,NYJ,27,6,3,0,4,0,4,6
00-0027170,Joshua Mauga,ILB,2012,NYJ,2,1,0,0,0,0,0,2
00-0027195,Rafael Bush,S,2012,NO,9,3,0,0,2,0,2,11
00-0027204,Emmanuel Stephens,DE,2012,CLE,8,3,3,0,0,0,4,5
00-0027232,Sergio Brown,FS,2012,IND,2,0,0,0,0,0,0,14
00-0027236,Kyle Love,DT,2012,NE,15,16,7,0,0,0,0,0
00-0027244,Jeromy Miles,FS,2012,CIN,10,5,0,0,0,0,0,7
00-0027245,Vincent Rey,LB,2012,CIN,11,4,4,0,0,0,0,17
00-0027248,Jermelle Cudjo,DT,2012,LA,21,4,5,0,0,0,2,5
00-0027256,Darian Stewart,S,2012,LA,6,0,0,0,0,0,0,4
00-0027263,Nate Collins,NT,2012,CHI,8,5,0,0,1,0,0,12
00-0027270,Justin Cole,OLB,2012,LA,2,0,0,0,0,0,0,10
00-0027290,Cassius Vaughn,CB,2012,IND,58,8,0,0,2,2,0,0
00-0027350,A.J. Orange,CB,2012,MIN,31,5,0,0,0,0,0,0
00-0027353,Marshay Green,DB,2012,IND,3,0,0,0,0,0,0,12
00-0027375,Tramaine Brock,CB,2012,SF,1,0,0,0,0,0,0,0
00-0027378,Chris Maragos,S,2012,SEA,2,1,0,0,0,0,0,3
00-0027402,Andre Neblett,DT,2012,CAR,4,5,3,0,0,0,0,1
00-0027416,Barry Church,S,2012,DAL,3,2,0,0,0,0,0,2
00-0027421,Bryan McCann,CB,2012,MIA,13,0,4,0,0,0,0,3
00-0027422,Danny McCray,SS,2012,DAL,44,22,0,0,2,0,0,3
00-0027431,Kellen Heard,DT,2012,IND,1,0,0,0,0,0,0,6
00-0027431,Kellen Heard,DT,2012,LA,6,1,0,0,0,0,0,6
00-0027440,Sam Shields,CB,2012,GB,30,5,4,0,6,0,0,0
00-0027442,Frank Zombo,LB,2012,GB,2,4,0,0,0,0,0,5
00-0027495,George Johnson,DE,2012,TB,0,5,0,0,0,0,0,7
00-0027499,Kyle Bosworth,MLB,2012,JAX,26,7,0,0,4,0,0,9
00-0027503,Josh Gordy,CB,2012,IND,15,3,4,0,0,0,0,8
00-0027511,Aaron Morgan,LB,2012,JAX,2,0,0,0,0,0,0,1
00-0027511,Aaron Morgan,LB,2012,TB,1,0,0,0,0,0,0,1
00-0027547,Marcus Sherels,CB,2012,MIN,4,1,0,0,0,0,0,11
00-0027551,Junior Galette,OLB,2012,NO,31,3,18,0,1,0,3,5
00-0027560,Albert McClellan,LB,2012,BAL,31,19,4,0,0,0,0,0
00-0027573,Mitch Unrein,DT,2012,DEN,10,10,0,0,1,1,0,0
00-0027603,Corey Wootton,DE,2012,CHI,35,15,30,0,0,0,8,4
00-0027610,Phillip Adams,CB,2012,LV,11,4,0,0,4,0,0,12
00-0027624,Martin Tevaseu,NT,2012,IND,8,5,0,0,0,0,0,9
00-0027639,Cory Greenwood,ILB,2012,KC,4,1,0,0,0,0,2,4
00-0027647,Devin McCourty,S,2012,NE,66,22,0,0,10,0,3,0
00-0027649,Chris Cook,CB,2012,MIN,28,10,4,0,0,0,0,0
00-0027652,Nate Allen,FS,2012,PHI,54,16,0,0,0,0,0,13
00-0027653,T.J. Ward,FS,2012,CLE,54,20,4,0,2,0,6,4
00-0027657,Lamarr Houston,OLB,2012,LV,66,28,16,0,0,0,2,9
00-0027660,Javier Arenas,CB,2012,KC,53,8,0,0,0,0,4,8
00-0027661,Jermaine Cunningham,OLB,2012,NE,23,10,10,0,0,0,2,0
00-0027662,Carlos Dunlap,DE,2012,CIN,49,20,23,0,3,2,16,0
00-0027663,Sean Lee,LB,2012,DAL,36,27,2,0,2,0,4,15
00-0027664,Mike Neal,OLB,2012,GB,22,4,18,0,0,0,2,0
00-0027665,Terrence Cody,DT,2012,BAL,9,16,0,0,0,0,0,0
00-0027668,Brandon Spikes,ILB,2012,NE,65,37,4,0,0,0,10,0
00-0027670,Jerome Murphy,CB,2012,NO,1,1,0,0,0,0,0,9
00-0027671,Amari Spievey,SS,2012,DET,15,3,0,0,0,0,0,1
00-0027672,Myron Lewis,CB,2012,TB,2,1,0,0,0,0,0,8
00-0027676,Morgan Burnett,S,2012,GB,88,46,8,0,4,0,7,0
00-0027677,Alex Carrington,DE,2012,BUF,14,14,7,0,0,0,4,1
00-0027679,D'Anthony Smith,DT,2012,JAX,7,4,0,0,0,0,0,5
00-0027680,Major Wright,SS,2012,CHI,59,21,0,0,8,2,2,11
00-0027682,Donald Butler,ILB,2012,LAC,46,47,13,0,2,2,4,3
00-0027684,Earl Mitchell,DT,2012,HOU,19,13,1,0,0,0,3,0
00-0027686,Corey Peters,DT,2012,ATL,11,4,0,0,0,0,2,0
00-0027689,Daniel Te'o-Nesheim,DE,2012,TB,36,19,16,0,0,0,0,1
00-0027701,Everson Griffen,DE,2012,MIN,46,9,32,0,2,2,0,0
00-0027703,Darryl Sharpton,ILB,2012,HOU,18,12,0,0,2,0,0,5
00-0027704,Perry Riley,ILB,2012,WAS,68,71,17,0,0,1,4,0
00-0027705,Alterraun Verner,CB,2012,TEN,68,22,2,0,4,1,5,1
00-0027711,Walter Thurmond,S,2012,SEA,4,0,0,0,0,0,0,10
00-0027720,Geno Atkins,DT,2012,CIN,78,24,52,0,2,0,11,0
00-0027723,Al Woods,DT,2012,PIT,1,2,0,0,0,0,0,1
00-0027730,O'Brien Schofield,LB,2012,ARI,41,9,16,0,1,0,1,7
00-0027733,Kam Chancellor,S,2012,SEA,67,31,0,0,0,0,5,0
00-0027735,Dominique Franks,CB,2012,ATL,10,4,0,0,0,0,0,6
00-0027736,Kendrick Lewis,S,2012,KC,24,2,0,0,0,0,0,8
00-0027737,Perrish Cox,CB,2012,SF,10,3,0,0,0,0,0,0
00-0027744,Nolan Carroll,CB,2012,MIA,44,6,2,0,0,0,5,13
00-0027745,Cam Thomas,NT,2012,LAC,11,11,0,0,0,0,0,3
00-0027747,Robert Johnson,FS,2012,TEN,10,7,2,0,2,0,2,4
00-0027748,Hall Davis,DE,2012,CLE,0,0,0,0,0,0,0,7
00-0027752,Austen Lane,DE,2012,JAX,28,13,7,0,0,0,4,2
00-0027756,Arthur Jones,DT,2012,BAL,37,29,19,0,0,0,2,0
00-0027762,Reshad Jones,S,2012,MIA,76,31,4,0,8,0,4,8
00-0027763,Crezdon Butler,CB,2012,BUF,1,0,0,0,0,0,0,5
00-0027774,Greg Hardy,DE,2012,CAR,75,27,45,0,0,0,5,1
00-0027777,Arthur Moats,DE,2012,BUF,13,6,0,0,0,0,0,2
00-0027782,Adrian Tracy,OLB,2012,NYG,7,3,4,0,0,0,0,1
00-0027784,Clifton Geathers,DE,2012,IND,6,2,4,0,0,0,0,4
00-0027787,Eugene Sims,DE,2012,LA,27,5,13,0,2,0,0,7
00-0027799,Jordan Pugh,FS,2012,WAS,13,4,4,0,0,0,0,0
00-0027808,Willie Young,OLB,2012,DET,7,5,0,0,0,0,0,17
00-0027812,Dekoda Watson,LB,2012,TB,2,0,0,0,0,0,0,6
00-0027814,Jamar Chaney,OLB,2012,PHI,12,8,0,0,0,0,0,6
00-0027817,R.J. Stanford,CB,2012,MIA,13,4,0,0,0,0,0,12
00-0027818,George Selvie,DE,2012,JAX,14,5,3,0,0,0,0,6
00-0027822,C.J. Wilson,DE,2012,GB,22,11,11,0,0,0,0,0
00-0027826,Sean Lissemore,NT,2012,DAL,15,23,4,0,0,0,0,14
00-0027829,Ricardo Mathews,DE,2012,IND,7,6,0,0,0,0,0,0
00-0027831,Kavell Conner,ILB,2012,IND,41,17,3,0,0,0,0,8
00-0027833,Doug Worthington,DT,2012,WAS,2,1,0,0,0,0,0,0
00-0027835,Kurt Coleman,S,2012,PHI,67,26,0,0,4,0,3,10
00-0027838,Brandon Deaderick,DT,2012,NE,13,8,4,0,0,0,4,0
00-0027840,Robert McClain,CB,2012,ATL,52,8,0,0,2,0,1,0
00-0027842,Stevie Brown,FS,2012,NYG,62,22,0,0,16,0,4,16
00-0027843,Austin Spitler,MLB,2012,MIA,2,0,0,0,0,0,0,2
00-0027845,Josh Hull,MLB,2012,LA,4,0,0,0,0,0,0,8
00-0027852,Josh Price-Brent,DT,2012,DAL,15,13,7,0,1,1,2,2
00-0027855,Ndamukong Suh,DT,2012,DET,56,20,36,0,0,0,2,8
00-0027856,Gerald McCoy,DT,2012,TB,45,10,19,0,1,0,4,6
00-0027858,Eric Berry,S,2012,KC,79,17,0,0,2,0,0,6
00-0027860,Joe Haden,CB,2012,CLE,47,11,0,0,7,0,2,5
00-0027862,Tyson Alualu,DT,2012,JAX,44,13,13,0,0,0,2,10
00-0027865,Brandon Graham,DE,2012,PHI,44,15,22,0,0,0,7,1
00-0027866,Earl Thomas,S,2012,SEA,44,23,0,0,6,2,2,0
00-0027867,Jason Pierre-Paul,DE,2012,NYG,54,41,27,0,2,2,2,8
00-0027868,Derrick Morgan,LB,2012,TEN,57,36,28,0,2,1,3,2
00-0027871,Sean Weatherspoon,OLB,2012,ATL,79,31,11,0,2,0,2,0
00-0027872,Kareem Jackson,S,2012,HOU,54,6,0,0,8,2,0,0
00-0027877,Dan Williams,DT,2012,ARI,34,14,0,0,1,0,0,1
00-0027878,Jared Odrick,DE,2012,MIA,43,18,24,0,0,0,2,8
00-0027879,Kyle Wilson,CB,2012,NYJ,45,7,0,0,2,0,3,11
00-0027881,Jerry Hughes,DE,2012,IND,41,11,16,0,0,0,0,0
00-0027882,Patrick Robinson,CB,2012,NO,58,13,4,0,6,2,2,8
00-0027883,Koa Misi,OLB,2012,MIA,57,19,15,0,0,0,2,6
00-0027884,Sergio Kindle,OLB,2012,BAL,2,0,0,0,0,0,0,4
00-0027885,Linval Joseph,DT,2012,NYG,34,40,15,0,1,0,2,11
00-0027886,Daryl Washington,ILB,2012,ARI,137,34,34,0,2,0,6,5
00-0027887,Taylor Mays,FS,2012,CIN,11,6,0,0,0,0,0,15
00-0027889,Jason Worilds,OLB,2012,PIT,35,6,20,0,0,0,0,2
00-0027892,Pat Angerer,LB,2012,IND,20,9,0,0,0,0,2,0
00-0027894,Navorro Bowman,MLB,2012,SF,91,65,7,0,3,0,2,0
00-0027904,Rolando McClain,ILB,2012,LV,34,32,4,0,0,0,5,9
00-0027905,Will Tukuafu,FB,2012,SF,3,2,0,0,0,0,0,15
00-0027915,Isaiah Trufant,CB,2012,NYJ,11,1,0,0,0,0,0,7
00-0027929,Carl Ihenacho,DE,2012,LV,2,0,0,0,0,0,0,3
00-0027940,Von Miller,DE,2012,DEN,117,17,70,0,2,2,19,0
00-0027941,Marcell Dareus,DT,2012,BUF,34,25,25,0,0,0,0,11
00-0027943,Patrick Peterson,CB,2012,ARI,62,5,0,0,14,0,0,4
00-0027945,Aldon Smith,DE,2012,SF,104,25,77,2,3,0,13,0
00-0027949,J.J. Watt,DT,2012,HOU,152,20,82,0,5,1,12,0
00-0027951,Nick Fairley,DT,2012,DET,53,9,21,0,0,0,5,11
00-0027952,Robert Quinn,DE,2012,LA,56,9,42,0,0,0,5,14
00-0027954,Ryan Kerrigan,DE,2012,WAS,65,19,32,0,4,3,7,0
00-0027956,Corey Liuget,DT,2012,LAC,51,25,27,0,0,0,2,2
00-0027957,Prince Amukamara,CB,2012,NYG,46,10,0,0,2,0,0,3
00-0027958,Adrian Clayborn,DE,2012,TB,2,1,0,0,0,0,0,1
00-0027959,Phil Taylor,DT,2012,CLE,16,2,4,0,0,0,0,13
00-0027962,Cameron Jordan,DT,2012,NO,63,28,29,0,0,0,12,3
00-0027965,Jimmy Smith,CB,2012,BAL,25,7,0,0,0,0,0,0
00-0027968,Muhammad Wilkerson,DE,2012,NYJ,53,34,17,0,0,0,9,12
00-0027969,Cameron Heyward,DT,2012,PIT,15,11,7,0,0,0,0,3
00-0027971,Ras-I Dowling,CB,2012,NE,6,2,0,0,0,0,0,9
00-0027972,Aaron Williams,SS,2012,BUF,19,13,0,0,0,0,0,1
00-0027975,Jabaal Sheard,DE,2012,CLE,59,21,28,0,0,0,2,7
00-0027977,Akeem Ayers,LB,2012,TEN,80,49,24,0,3,1,2,1
00-0027978,Bruce Carter,LB,2012,DAL,59,21,0,0,0,0,0,3
00-0027979,Jarvis Jenkins,DE,2012,WAS,13,16,0,0,1,0,0,0
00-0027980,Brooks Reed,LB,2012,HOU,29,10,10,0,0,0,4,0
00-0027983,Rahim Moore,FS,2012,DEN,66,13,4,0,2,0,0,0
00-0027988,Marcus Gilchrist,S,2012,LAC,45,18,4,0,0,0,0,8
00-0027989,Da'Quan Bowers,DT,2012,TB,21,5,12,0,1,0,0,5
00-0027990,Marvin Austin,NT,2012,NYG,1,7,0,0,0,0,0,12
00-0027991,Stephen Paea,DT,2012,CHI,18,20,13,0,0,0,0,9
00-0027998,Brandon Harris,CB,2012,HOU,8,4,0,0,0,0,0,0
00-0028005,Nate Irving,ILB,2012,DEN,2,2,0,0,0,0,0,12
00-0028006,Kelvin Sheppard,LB,2012,BUF,44,41,8,0,0,0,0,9
00-0028008,Justin Houston,DE,2012,KC,86,18,41,5,2,0,2,1
00-0028010,Martez Wilson,DE,2012,NO,16,4,9,0,0,0,3,3
00-0028015,Jurrell Casey,DE,2012,TEN,43,25,10,0,0,0,6,9
00-0028018,Chris Culliver,CB,2012,SF,39,7,0,0,4,0,0,0
00-0028022,Mason Foster,LB,2012,TB,84,39,8,0,2,0,1,6
00-0028024,Allen Bailey,DE,2012,KC,3,2,0,0,0,0,0,1
00-0028025,Drake Nevis,DT,2012,IND,11,9,6,0,0,0,2,6
00-0028026,Johnny Patrick,CB,2012,NO,18,3,0,0,0,0,0,8
00-0028027,Shareece Wright,CB,2012,LAC,10,1,0,0,0,0,2,15
00-0028028,Curtis Marsh,CB,2012,PHI,5,0,0,0,0,0,0,3
00-0028029,Akeem Dent,ILB,2012,ATL,45,23,0,0,0,0,0,0
00-0028031,Chris Conte,S,2012,CHI,56,17,0,0,4,0,0,4
00-0028032,Kenrick Ellis,DT,2012,NYJ,10,7,0,0,0,0,0,10
00-0028033,Curtis Brown,CB,2012,PIT,8,1,0,0,0,0,0,4
00-0028035,Sione Fua,DT,2012,CAR,5,8,0,0,0,0,2,13
00-0028037,K.J. Wright,LB,2012,SEA,73,37,4,0,3,0,2,0
00-0028038,Da'Norris Searcy,S,2012,BUF,17,22,0,0,0,0,5,5
00-0028041,Sam Acho,LB,2012,ARI,52,13,15,0,4,0,6,3
00-0028044,Christian Ballard,DT,2012,MIN,12,6,4,0,0,0,0,0
00-0028047,Colin McCarthy,MLB,2012,TEN,28,13,0,0,2,2,0,4
00-0028051,Chimdi Chekwa,CB,2012,LV,1,0,0,0,0,0,0,4
00-0028054,Casey Matthews,ILB,2012,PHI,4,1,0,0,0,0,0,3
00-0028056,Jalil Brown,CB,2012,KC,20,0,0,0,0,0,0,7
00-0028059,Chris Prosinski,FS,2012,JAX,36,14,0,0,2,0,0,4
00-0028065,Rashad Carmichael,CB,2012,HOU,3,1,0,0,0,0,0,10
00-0028066,Cortez Allen,CB,2012,PIT,40,11,0,0,4,0,6,4
00-0028069,Davon House,CB,2012,GB,17,10,4,0,0,0,0,4
00-0028075,Buster Skrine,CB,2012,CLE,65,11,0,0,0,0,0,1
00-0028080,Karl Klug,DT,2012,TEN,15,5,15,0,0,0,1,1
00-0028081,Josh Thomas,CB,2012,CAR,21,8,0,0,0,0,0,7
00-0028082,Shiloh Keo,SS,2012,HOU,4,2,0,0,2,0,0,0
00-0028084,DeJon Gomes,SS,2012,WAS,21,13,0,0,2,0,0,6
00-0028089,Ahmad Black,FS,2012,TB,30,7,0,0,4,0,2,1
00-0028092,Richard Sherman,CB,2012,SEA,60,11,3,0,16,2,8,0
00-0028100,Chris Carter,OLB,2012,PIT,2,3,0,0,0,0,0,4
00-0028102,Chykie Brown,CB,2012,BAL,12,3,0,0,0,0,0,0
00-0028103,Pernell McPhee,LB,2012,BAL,19,11,7,0,0,0,0,0
00-0028107,Chris White,OLB,2012,BUF,2,0,0,0,0,0,0,4
00-0028108,Mistral Raymond,SS,2012,MIN,14,2,0,0,0,0,0,0
00-0028111,Byron Maxwell,CB,2012,SEA,6,0,0,0,0,0,0,3
00-0028122,David Carter,DE,2012,ARI,5,10,0,0,1,0,0,5
00-0028124,D.J. Smith,LB,2012,GB,31,16,7,0,0,0,0,5
00-0028128,Colin Jones,S,2012,CAR,1,1,0,0,0,0,0,4
00-0028131,Brian Rolle,OLB,2012,PHI,2,0,0,0,0,0,0,3
00-0028136,Tyler Sash,SS,2012,NYG,3,1,0,0,0,0,0,9
00-0028137,Jerrell Powe,DT,2012,KC,6,1,0,0,0,0,0,9
00-0028140,Jacquian Williams,OLB,2012,NYG,16,13,4,0,0,0,0,4
00-0028143,Lazarius Levingston,DE,2012,TB,3,0,0,0,0,0,0,3
00-0028144,Justin Rogers,CB,2012,BUF,33,7,0,0,2,0,0,8
00-0028160,Anthony Gaitor,CB,2012,TB,6,1,0,0,0,0,0,1
00-0028162,Markus White,DE,2012,TB,1,0,0,0,0,0,0,1
00-0028168,Cliff Matthews,DE,2012,ATL,3,0,0,0,0,0,0,0
00-0028169,Frank Kearse,DE,2012,CAR,10,6,4,0,0,0,0,4
00-0028171,Lawrence Guy,DT,2012,IND,17,6,4,0,0,0,0,0
00-0028172,Andrew Gachkar,OLB,2012,LAC,16,4,4,0,0,0,0,1
00-0028173,Jimmy Wilson,SS,2012,MIA,38,5,8,0,0,0,1,7
00-0028178,Stanley Havili,FB,2012,PHI,1,0,0,0,0,0,0,14
00-0028180,Malcolm Smith,LB,2012,SEA,11,8,0,0,0,0,0,0
