Pos,Player,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Sk,Int.1,All-pro teams,Player-additional,Year
RB,Derrick Henry,TEN,26,4,16,16,0,0,0,0,0,378,2027,17,19,114,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,HenrDe00,2020
RB,Dalvin Cook,MIN,25,3,14,14,0,0,0,0,0,312,1557,16,44,361,1,0.0,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,CookDa01,2020
RB,Alvin Kamara,NOR,25,3,15,10,0,0,0,0,0,187,932,16,83,756,5,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,KamaAl00,2020
RB,Nick Chubb,CLE,25,2,12,12,0,0,0,0,0,190,1067,12,16,150,0,0.0,0.0,0,FW: 1st Tm All-Conf.,ChubNi00,2020
WR,Davante Adams,GNB,28,6,14,14,0,0,0,0,0,0,0,0,115,1374,18,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,AdamDa01,2020
WR,Stefon Diggs,BUF,27,5,16,15,0,0,0,0,0,1,1,0,127,1535,8,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,DiggSt00,2020
WR,Tyreek Hill,KAN,26,4,15,15,0,0,0,0,0,13,123,2,87,1276,15,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm PFF: 1st Tm,HillTy00,2020
WR,DeAndre Hopkins,ARI,28,7,16,16,0,0,0,0,0,1,1,0,115,1407,6,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,HopkDe00,2020
WR,Justin Jefferson,MIN,21,Rook,16,14,0,0,0,0,0,1,2,0,88,1400,7,0.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,JeffJu00,2020
WR,D.K. Metcalf,SEA,23,1,16,16,0,0,0,0,0,0,0,0,83,1303,10,0.0,0.0,0,AP: 2nd Tm,MetcDK00,2020
WR,A.J. Brown,TEN,23,1,14,12,0,0,0,0,0,0,0,0,70,1075,11,0.0,0.0,0,PFF: 2nd Tm,BrowAJ00,2020
WR,Calvin Ridley,ATL,26,2,15,15,0,0,0,0,0,5,1,0,90,1374,9,0.0,0.0,0,AP: 2nd Tm,RidlCa00,2020
WR,Cole Beasley,BUF,31,8,15,10,1,1,20,1,0,0,0,0,82,967,4,0.0,0.0,0,AP: 2nd Tm,BeasCo00,2020
TE,Travis Kelce,KAN,31,7,15,15,1,2,4,0,0,0,0,0,105,1416,11,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,KelcTr00,2020
TE,T.J. Hockenson,DET,23,1,16,16,0,0,0,0,0,1,0,0,67,723,6,0.0,0.0,0,FW: 1st Tm All-Conf.,HockTJ00,2020
TE,Darren Waller,LVR,28,5,16,15,0,0,0,0,0,0,0,0,107,1196,9,0.0,0.0,0,PFF: 2nd Tm,WallDa01,2020
FLEX,Allen Robinson,CHI,27,6,16,16,0,0,0,0,0,1,-1,0,102,1250,6,0.0,0.0,0,PFF: 2nd Tm,RobiAl02,2020
T,Jack Conklin,CLE,26,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,ConkJa00,2020
T,David Bakhtiari,GNB,29,7,12,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,BakhDa00,2020
T,Trent Williams,SFO,32,10,14,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. PFF: 1st Tm SN: 1st Tm,WillTr21,2020
T,Garett Bolles,DEN,28,3,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,BollGa00,2020
G,Quenton Nelson,IND,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,NelsQu00,2020
G,Joel Bitonio,CLE,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,BitoJo00,2020
G,Brandon Scherff,WAS,29,5,13,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm PFF: 2nd Tm,ScheBr00,2020
G,Ali Marpet,TAM,27,5,13,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. PFF: 1st Tm,MarpAl00,2020
C,Corey Linsley,GNB,29,6,13,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,LinsCo00,2020
C,Jason Kelce,PHI,33,9,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,SN: 1st Tm,KelcJa00,2020
C,Ryan Kelly,IND,27,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,KellRy00,2020
C,Frank Ragnow,DET,24,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,RagnFr00,2020
RG,Wyatt Teller,CLE,26,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 1st Tm AP: 2nd Tm,TellWy00,2020
RT,Tristan Wirfs,TAM,21,Rook,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,WirfTr00,2020
RT,Ryan Ramczyk,NOR,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 2nd Tm,RamcRy00,2020
DE,Myles Garrett,CLE,25,3,14,14,0,0,0,0,0,0,0,0,0,0,0,33.0,12.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,GarrMy00,2020
DE,Joey Bosa,LAC,25,4,12,10,0,0,0,0,0,0,0,0,0,0,0,29.0,7.5,0,FW: 1st Tm All-Conf. SN: 1st Tm,BosaJo00,2020
DE,Trey Hendrickson,NOR,26,3,15,15,0,0,0,0,0,0,0,0,0,0,0,22.0,13.5,0,FW: 1st Tm,HendTr00,2020
DE,Cameron Jordan,NOR,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,34.0,7.5,0,FW: 1st Tm All-Conf.,JordCa00,2020
DE,Chase Young,WAS,21,Rook,15,15,0,0,0,0,0,0,0,0,0,0,0,32.0,7.5,0,FW: 1st Tm All-Conf.,YounCh04,2020
DE,DeMarcus Lawrence,DAL,28,6,16,15,0,0,0,0,0,0,0,0,0,0,0,34.0,6.5,0,PFF: 2nd Tm,LawrDe00,2020
DT,Aaron Donald,LAR,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,27.0,13.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,DonaAa00,2020
DT,Chris Jones,KAN,26,4,15,14,0,0,0,0,0,0,0,0,0,0,0,23.0,7.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm SN: 1st Tm,JoneCh09,2020
DT,DeForest Buckner,IND,26,4,15,14,0,0,0,0,0,0,0,0,0,0,0,37.0,9.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm,BuckDe00,2020
DT,Fletcher Cox,PHI,30,8,15,15,0,0,0,0,0,0,0,0,0,0,0,28.0,6.5,0,FW: 1st Tm All-Conf.,CoxxFl00,2020
DT,Cameron Heyward,PIT,31,9,15,15,0,0,0,0,0,0,0,0,0,0,0,30.0,4.0,1,AP: 2nd Tm PFF: 2nd Tm,HeywCa01,2020
OLB,T.J. Watt,PIT,26,3,15,15,0,0,0,0,0,0,0,0,0,0,0,43.0,15.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,WattT.00,2020
OLB,Khalil Mack,CHI,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,29.0,9.0,1,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm PFF: 1st Tm,MackKh00,2020
OLB,Za'Darius Smith,GNB,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,35.0,12.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm,SmitZa00,2020
OLB,Bradley Chubb,DEN,24,2,14,14,0,0,0,0,0,0,0,0,0,0,0,26.0,7.5,0,FW: 1st Tm All-Conf.,ChubBr00,2020
MLB,Fred Warner,SFO,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,79.0,1.0,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,WarnFr00,2020
MLB,Shaquille Leonard,IND,25,2,14,14,0,0,0,0,0,0,0,0,0,0,0,86.0,3.0,0,FW: 1st Tm All-Conf. AP: 1st Tm SN: 1st Tm,LeonDa00,2020
LB,Bobby Wagner,SEA,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,81.0,3.0,0,AP: 1st Tm PFF: 1st Tm,WagnBo00,2020
LB,Roquan Smith,CHI,23,2,16,16,0,0,0,0,0,0,0,0,0,0,0,98.0,4.0,2,AP: 2nd Tm SN: 1st Tm,SmitRo07,2020
LB,Lavonte David,TAM,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,82.0,1.5,1,AP: 2nd Tm,DaviLa00,2020
LB,Devin White,TAM,22,1,15,15,0,0,0,0,0,0,0,0,0,0,0,97.0,9.0,0,AP: 2nd Tm,WhitDe02,2020
LB,Myles Jack,JAX,25,4,14,14,0,0,0,0,0,0,0,0,0,0,0,72.0,1.0,1,PFF: 2nd Tm,JackMy00,2020
LB,Eric Kendricks,MIN,28,5,11,11,0,0,0,0,0,0,0,0,0,0,0,69.0,0.0,3,PFF: 2nd Tm,KendEr00,2020
LB,Demario Davis,NOR,31,8,16,16,0,0,0,0,0,0,0,0,0,0,0,73.0,4.0,0,AP: 2nd Tm,DaviDe00,2020
CB,Xavien Howard,MIA,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,40.0,0.0,10,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,HowaXa00,2020
CB,Jalen Ramsey,LAR,26,4,15,15,0,0,0,0,0,0,0,0,0,0,0,36.0,0.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,RamsJa00,2020
CB,Jaire Alexander,GNB,23,2,15,15,0,0,0,0,0,0,0,0,0,0,0,40.0,1.0,1,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm,AlexJa00,2020
CB,Tre'Davious White,BUF,25,3,14,14,0,0,0,0,0,0,0,0,0,0,0,44.0,1.5,3,FW: 1st Tm All-Conf. AP: 2nd Tm,WhitTr01,2020
CB,James Bradberry,NYG,27,4,15,15,0,0,0,0,0,0,0,0,0,0,0,44.0,0.0,3,PFF: 2nd Tm,BradJa00,2020
DB,Bryce Callahan,DEN,29,5,10,10,0,0,0,0,0,0,0,0,0,0,0,36.0,0.0,2,PFF: 1st Tm,CallBr00,2020
DB,Darious Williams,LAR,27,2,16,10,0,0,0,0,0,0,0,0,0,0,0,37.0,0.0,4,PFF: 2nd Tm,WillDa09,2020
S,Tyrann Mathieu,KAN,28,7,15,15,0,0,0,0,0,0,0,0,0,0,0,48.0,0.0,6,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,MathTy00,2020
S,Minkah Fitzpatrick,PIT,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,60.0,0.0,4,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,FitzMi00,2020
S,Budda Baker,ARI,24,3,15,15,0,0,0,0,0,0,0,0,0,0,0,90.0,2.0,2,FW: 1st Tm All-Conf. AP: 1st Tm,BakeBu00,2020
S,Jessie Bates III,CIN,23,2,16,16,0,0,0,0,0,0,0,0,0,0,0,78.0,0.0,3,AP: 2nd Tm PFF: 1st Tm,BateJe00,2020
S,Adrian Amos,GNB,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,65.0,2.0,2,PFF: 1st Tm,AmosAd00,2020
S,Jamal Adams,SEA,25,3,12,12,0,0,0,0,0,0,0,0,0,0,0,59.0,9.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm,AdamJa00,2020
S,Justin Simmons,DEN,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,77.0,0.0,5,PFF: 2nd Tm,SimmJu00,2020
S,John Johnson,LAR,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,73.0,0.0,1,PFF: 2nd Tm,JohnJo10,2020
LS,Morgan Cox,BAL,34,10,15,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,AP: 1st Tm,CoxxMo00,2020
LS,Luke Rhodes,IND,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,AP: 2nd Tm,RhodLu00,2020
P,Jake Bailey,NWE,23,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,BailJa00,2020
P,Jack Fox,DET,24,Rook,16,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm,FoxxJa01,2020
P,Bradley Pinion,TAM,26,5,16,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,PFF: 2nd Tm,PiniBr00,2020
PR,Gunner Olszewski,NWE,24,1,13,2,0,0,0,0,0,5,23,0,5,62,1,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,OlszGu00,2020
PR,Jamal Agnew,DET,25,3,14,2,0,1,0,0,0,6,33,0,13,89,0,4.0,0.0,0,FW: 1st Tm All-Conf.,AgneJa00,2020
PR,Jakeem Grant,MIA,28,4,14,4,0,0,0,0,0,3,20,0,36,373,1,0.0,0.0,0,AP: 2nd Tm,GranJa00,2020
KR,Cordarrelle Patterson,CHI,29,7,16,3,0,0,0,0,0,64,232,1,21,132,0,3.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,PattCo00,2020
KR,Andre Roberts,BUF,32,10,15,0,0,0,0,0,0,1,-3,0,4,34,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,RobeAn00,2020
KR,Ray-Ray McCloud,PIT,24,2,16,2,0,0,0,0,0,4,65,0,20,77,0,1.0,0.0,0,PFF: 2nd Tm,McClRa00,2020
ST,George Odum,IND,27,2,16,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,OdumGe00,2020
ST,Nick Bellore,SEA,31,9,16,0,0,0,0,0,0,1,5,0,1,9,0,11.0,0.0,0,FW: 1st Tm All-Conf.,BellNi01,2020
ST,Cody Davis,NWE,31,7,13,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,PFF: 2nd Tm,DaviCo02,2020
ST,Matthew Slater,NWE,35,12,16,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,AP: 2nd Tm,SlatMa00,2020
PK,Jason Sanders,MIA,25,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 1st Tm PFF: 1st Tm SN: 1st Tm,SandJa00,2020
PK,Justin Tucker,BAL,31,8,16,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm PFF: 2nd Tm,TuckJu00,2020
PK,Younghoe Koo,ATL,26,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. SN: 1st Tm,KooxYo00,2020
QB,Aaron Rodgers,GNB,38,16,16,16,366,531,4115,37,4,33,101,3,1,-4,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,RodgAa00,2021
QB,Tom Brady,TAM,44,21,17,17,485,719,5316,43,12,28,81,2,0,0,0,0.0,0.0,0,AP: 2nd Tm PFF: 1st Tm,BradTo00,2021
QB,Joe Burrow,CIN,25,1,16,16,366,520,4611,34,14,40,118,2,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf. PFF: 2nd Tm,BurrJo01,2021
RB,Jonathan Taylor,IND,22,1,17,17,0,0,0,0,0,332,1811,18,40,360,2,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,TaylJo02,2021
RB,Nick Chubb,CLE,26,3,14,14,0,0,0,0,0,228,1259,8,20,174,1,0.0,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm,ChubNi00,2021
RB,Joe Mixon,CIN,25,4,16,16,0,0,0,0,0,292,1205,13,42,314,3,0.0,0.0,0,SN: 1st Tm PFF: 2nd Tm,MixoJo00,2021
RB,Antonio Gibson,WAS,23,1,16,14,0,0,0,0,0,258,1037,7,42,294,3,1.0,0.0,0,FW: 1st Tm All-Conf.,GibsAn00,2021
RB,Dalvin Cook,MIN,26,4,13,13,0,0,0,0,0,249,1159,6,34,224,0,0.0,0.0,0,FW: 1st Tm All-Conf.,CookDa01,2021
WR,Davante Adams,GNB,29,7,16,16,0,0,0,0,0,0,0,0,123,1553,11,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,AdamDa01,2021
WR,Cooper Kupp,LAR,28,4,17,17,0,1,0,0,0,4,18,0,145,1947,16,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,KuppCo00,2021
WR,Deebo Samuel,SFO,25,2,16,15,1,2,24,1,0,59,365,8,77,1405,6,1.0,0.0,0,AP: 1st Tm PFF: 1st Tm,SamuDe00,2021
WR,Ja'Marr Chase,CIN,21,Rook,17,17,0,0,0,0,0,7,21,0,81,1455,13,2.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,ChasJa00,2021
WR,Tyreek Hill,KAN,27,5,17,16,0,0,0,0,0,9,96,0,111,1239,9,2.0,0.0,0,FW: 1st Tm All-Conf.,HillTy00,2021
WR,Justin Jefferson,MIN,22,1,17,17,2,4,35,0,0,6,14,0,108,1616,10,0.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,JeffJu00,2021
TE,Mark Andrews,BAL,26,3,17,9,0,0,0,0,0,1,0,0,107,1361,9,5.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,AndrMa00,2021
TE,Travis Kelce,KAN,32,8,16,16,0,0,0,0,0,2,3,1,92,1125,9,0.0,0.0,0,AP: 2nd Tm SN: 1st Tm,KelcTr00,2021
TE,George Kittle,SFO,28,4,14,14,0,0,0,0,0,3,20,0,71,910,6,1.0,0.0,0,FW: 1st Tm All-Conf. PFF: 2nd Tm,KittGe00,2021
LT,Jordan Mailata,PHI,24,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,MailJo00,2021
T,Tristan Wirfs,TAM,22,1,17,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,WirfTr00,2021
T,Trent Williams,SFO,33,11,15,15,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,WillTr21,2021
T,Rashawn Slater,LAC,22,Rook,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,SlatRa00,2021
T,Kolton Miller,LVR,26,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf.,MillKo00,2021
G,Joel Bitonio,CLE,30,7,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,BitoJo00,2021
G,Zack Martin,DAL,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,MartZa00,2021
G,Ali Marpet,TAM,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf. PFF: 2nd Tm,MarpAl00,2021
G,Quenton Nelson,IND,25,3,13,13,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,NelsQu00,2021
C,Jason Kelce,PHI,34,10,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,KelcJa00,2021
C,Creed Humphrey,KAN,22,Rook,17,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf. PFF: 1st Tm,HumpCr00,2021
C,Corey Linsley,LAC,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,LinsCo00,2021
RG,Shaq Mason,NWE,28,6,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,MasoSh01,2021
RG,Wyatt Teller,CLE,27,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 2nd Tm,TellWy00,2021
RT,Lane Johnson,PHI,31,8,13,13,0,0,0,0,0,0,0,0,1,5,1,0.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,JohnLa01,2021
DL,Jeffery Simmons,TEN,24,2,17,17,0,0,0,0,0,0,0,0,0,0,0,42.0,8.5,0,AP: 2nd Tm,SimmJe01,2021
DL,Christian Wilkins,MIA,26,2,17,17,0,0,0,0,0,0,0,0,1,1,1,49.0,4.5,0,PFF: 2nd Tm,WilkCh00,2021
DE,Myles Garrett,CLE,26,4,17,17,0,0,0,0,0,0,0,0,0,0,0,33.0,16.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,GarrMy00,2021
DE,Nick Bosa,SFO,24,2,17,17,0,0,0,0,0,0,0,0,0,0,0,40.0,15.5,0,FW: 1st Tm All-Conf. FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,BosaNi00,2021
DE,Maxx Crosby,LVR,24,2,17,17,0,0,0,0,0,0,0,0,0,0,0,36.0,8.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm,CrosMa00,2021
DE,Cameron Jordan,NOR,32,10,16,16,0,0,0,0,0,0,0,0,0,0,0,38.0,12.5,0,FW: 1st Tm All-Conf.,JordCa00,2021
DT,Aaron Donald,LAR,30,7,17,17,0,0,0,0,0,0,0,0,0,0,0,38.0,12.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,DonaAa00,2021
DT,Cameron Heyward,PIT,32,10,17,17,0,0,0,0,0,0,0,0,0,0,0,53.0,10.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,HeywCa01,2021
DT,Chris Jones,KAN,27,5,14,14,0,0,0,0,0,0,0,0,0,0,0,18.0,9.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm,JoneCh09,2021
DT,Jonathan Allen,WAS,26,4,17,17,0,0,0,0,0,0,0,0,0,0,0,31.0,9.0,0,FW: 1st Tm All-Conf.,AlleJo01,2021
OLB,Micah Parsons,DAL,22,Rook,16,16,0,0,0,0,0,0,0,0,0,0,0,64.0,13.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,ParsMi00,2021
OLB,T.J. Watt,PIT,27,4,15,15,0,0,0,0,0,0,0,0,0,0,0,48.0,22.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,WattT.00,2021
OLB,Robert Quinn,CHI,31,10,16,16,0,0,0,0,0,0,0,0,0,0,0,38.0,18.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm,QuinRo00,2021
OLB,Matt Judon,NWE,29,5,17,16,0,0,0,0,0,0,0,0,0,0,0,38.0,12.5,0,FW: 1st Tm All-Conf.,JudoMa00,2021
ILB,De'Vondre Campbell,GNB,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,102.0,2.0,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,CampDe00,2021
MLB,Shaquille Leonard,IND,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,75.0,0.0,4,FW: 1st Tm All-Conf. AP: 1st Tm PFF: 1st Tm SN: 1st Tm,LeonDa00,2021
LB,Demario Davis,NOR,32,9,16,16,0,0,0,0,0,0,0,0,0,0,0,70.0,3.0,0,AP: 2nd Tm PFF: 2nd Tm,DaviDe00,2021
LB,Roquan Smith,CHI,24,3,17,17,0,0,0,0,0,0,0,0,0,0,0,95.0,3.0,1,AP: 2nd Tm,SmitRo07,2021
LB,Bobby Wagner,SEA,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,93.0,1.0,1,AP: 2nd Tm,WagnBo00,2021
LB,Lavonte David,TAM,31,9,12,12,0,0,0,0,0,0,0,0,0,0,0,63.0,2.0,0,PFF: 2nd Tm,DaviLa00,2021
CB,Jalen Ramsey,LAR,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,62.0,0.0,4,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,RamsJa00,2021
CB,Trevon Diggs,DAL,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,43.0,0.0,11,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,DiggTr00,2021
CB,AJ Terrell,ATL,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,52.0,1.0,3,PFF: 1st Tm AP: 2nd Tm,TerrAJ00,2021
CB,J.C. Jackson,NWE,26,3,17,17,0,0,0,0,0,0,0,0,0,0,0,44.0,0.0,8,FW: 1st Tm All-Conf. AP: 2nd Tm,JackJ.00,2021
CB,Xavien Howard,MIA,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,39.0,1.0,5,FW: 1st Tm All-Conf.,HowaXa00,2021
CB,Chidobe Awuzie,CIN,26,4,14,14,0,0,0,0,0,0,0,0,0,0,0,53.0,0.0,2,PFF: 2nd Tm,AwuzCh00,2021
CB,Darius Slay,PHI,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,40.0,0.0,3,PFF: 2nd Tm,SlayDa00,2021
